sonar_raw,sonar_mean,sonar_median,lidar_raw,time
24.33,24.33,24.33,15.2,1606301816.18406
24.33,24.33,24.33,15.7,1606301819.1870863
24.33,24.33,24.33,15.4,1606301822.1900775
24.33,24.33,24.33,15.7,1606301825.1932118
24.33,24.33,24.33,15.4,1606301828.196262
24.33,24.33,24.33,16.2,1606301831.1994476
24.33,24.33,24.33,16.3,1606301834.2023833
24.33,24.33,24.33,15.8,1606301837.205332
24.33,24.33,24.33,15.5,1606301840.208455
24.33,24.33,24.33,15.6,1606301843.2114925
24.33,24.33,24.33,15.6,1606301846.2145748
24.33,24.33,24.33,15.5,1606301849.2176564
24.33,24.33,24.33,15.9,1606301852.2205892
24.33,24.33,24.33,16.3,1606301855.223641
24.33,24.33,24.33,15.6,1606301858.2267206
24.33,24.33,24.33,15.5,1606301861.229696
24.33,24.33,24.33,15.5,1606301864.2327838
24.33,24.33,24.33,15.5,1606301867.2356343
24.33,24.33,24.33,15.8,1606301870.238843
24.33,24.33,24.33,15.4,1606301873.241986
24.33,24.33,24.33,15.7,1606301876.2449596
24.33,24.33,24.33,15.8,1606301879.248112
24.33,24.33,24.33,15.5,1606301882.251013
24.33,24.33,24.33,16.0,1606301885.2543073
24.33,24.33,24.33,15.4,1606301888.2570412
24.33,24.33,24.33,15.6,1606301891.2602909
24.33,24.33,24.33,15.7,1606301894.2632005
24.33,24.33,24.33,16.0,1606301897.2663918
24.33,24.33,24.33,15.2,1606301900.2694046
24.33,24.33,24.33,15.5,1606301903.2722225
24.33,24.33,24.33,15.7,1606301906.275256
24.33,24.33,24.33,15.3,1606301909.2782843
24.33,24.33,24.33,15.6,1606301912.2812948
24.33,24.33,24.33,15.8,1606301915.284322
24.33,24.33,24.33,15.6,1606301918.287794
24.33,24.33,24.33,15.0,1606301921.290389
24.33,24.33,24.33,16.0,1606301924.2936294
24.33,24.33,24.33,15.6,1606301927.2964604
24.33,24.33,24.33,15.4,1606301930.2995222
24.33,24.33,24.33,15.5,1606301933.3026896
24.33,24.33,24.33,15.3,1606301936.3056324
24.33,24.33,24.33,16.1,1606301939.3086119
24.33,24.33,24.33,15.5,1606301942.311757
24.33,24.33,24.33,15.7,1606301945.3147557
24.33,24.33,24.33,16.3,1606301948.31785
24.33,24.33,24.33,15.9,1606301951.320854
24.33,24.33,24.33,15.9,1606301954.3240328
24.33,24.33,24.33,15.3,1606301957.3269875
24.33,24.33,24.33,15.8,1606301960.3299868
24.33,24.33,24.33,15.7,1606301963.33335
24.33,24.33,24.33,15.3,1606301966.3359945
24.33,24.33,24.33,15.9,1606301969.3392947
24.33,24.33,24.33,16.0,1606301972.342197
24.33,24.33,24.33,15.8,1606301975.34515
24.33,24.33,24.33,16.0,1606301978.348467
24.33,24.33,24.33,15.2,1606301981.3512402
24.33,24.33,24.33,15.3,1606301984.3542907
24.33,24.33,24.33,16.6,1606301987.357504
24.33,24.33,24.33,15.6,1606301990.3603783
24.33,24.33,24.33,15.9,1606301993.3637385
24.33,24.33,24.33,15.3,1606301996.3666399
24.33,24.33,24.33,15.6,1606301999.3697097
24.33,24.33,24.33,15.7,1606302002.37264
24.33,24.33,24.33,15.4,1606302005.3757749
24.33,24.33,24.33,15.7,1606302008.3786795
24.33,24.33,24.33,15.6,1606302011.3811831
24.33,24.33,24.33,15.5,1606302014.3847518
24.33,24.33,24.33,15.2,1606302017.3878913
24.33,24.33,24.33,15.9,1606302020.3908827
24.33,24.33,24.33,15.5,1606302023.3940506
24.33,24.33,24.33,15.9,1606302026.3970501
24.33,24.33,24.33,15.7,1606302029.4000888
24.33,24.33,24.33,15.2,1606302032.4030972
24.33,24.33,24.33,15.2,1606302035.406011
24.33,24.33,24.33,15.9,1606302038.4090483
24.33,24.33,24.33,16.0,1606302041.4121609
24.33,24.33,24.33,15.7,1606302044.4151359
24.33,24.33,24.33,15.9,1606302047.4185948
24.33,24.33,24.33,15.7,1606302050.4212244
24.33,24.33,24.33,15.9,1606302053.424364
24.33,24.33,24.33,15.8,1606302056.4274502
24.33,24.33,24.33,15.9,1606302059.4306111
24.33,24.33,24.33,15.9,1606302062.4336343
24.33,24.33,24.33,15.9,1606302065.436716
24.33,24.33,24.33,15.4,1606302068.439732
24.33,24.33,24.33,16.1,1606302071.442563
24.33,24.33,24.33,15.7,1606302074.4456344
24.33,24.33,24.33,15.4,1606302077.4486659
24.33,24.33,24.33,15.8,1606302080.4517143
24.33,24.33,24.33,15.5,1606302083.4547298
24.33,24.33,24.33,15.6,1606302086.4578292
24.33,24.33,24.33,15.5,1606302089.4609318
24.33,24.33,24.33,15.6,1606302092.463878
24.35,24.33,24.33,15.2,1606302095.4669883
24.33,24.33,24.33,15.4,1606302098.4701896
24.33,24.33,24.33,15.8,1606302101.4730408
24.33,24.33,24.33,15.2,1606302104.475967
24.33,24.33,24.33,15.6,1606302107.4791865
24.33,24.33,24.33,15.7,1606302110.4821138
24.33,24.33,24.33,16.2,1606302113.485614
24.33,24.33,24.33,15.4,1606302116.488272
24.33,24.33,24.33,15.3,1606302119.4914367
24.33,24.33,24.33,15.7,1606302122.4943833
24.33,24.33,24.33,15.3,1606302125.4978032
24.33,24.33,24.33,15.8,1606302128.5006616
24.33,24.33,24.33,15.6,1606302131.5035145
24.35,24.33,24.33,15.8,1606302134.5067387
24.33,24.33,24.33,15.4,1606302137.509852
24.33,24.33,24.33,15.6,1606302140.5125692
24.33,24.33,24.33,15.9,1606302143.5155113
24.33,24.33,24.33,15.3,1606302146.5185285
24.33,24.33,24.33,15.2,1606302149.5215209
24.35,24.33,24.33,15.5,1606302152.5248723
24.33,24.33,24.33,15.1,1606302155.5277154
24.33,24.33,24.33,15.4,1606302158.5310264
24.33,24.33,24.33,15.4,1606302161.534154
24.33,24.33,24.33,15.7,1606302164.537181
24.33,24.33,24.33,15.5,1606302167.540195
24.35,24.33,24.33,15.6,1606302170.5432742
24.33,24.33,24.33,15.7,1606302173.5462937
24.33,24.33,24.33,15.6,1606302176.5492692
24.35,24.33,24.33,15.3,1606302179.551728
24.33,24.33,24.33,15.7,1606302182.554839
24.35,24.33,24.33,16.0,1606302185.5578802
24.33,24.33,24.33,15.4,1606302188.5608819
24.33,24.33,24.33,15.5,1606302191.5642006
24.33,24.33,24.33,15.3,1606302194.5670924
24.33,24.33,24.33,15.3,1606302197.5701087
24.33,24.33,24.33,15.8,1606302200.5731604
24.33,24.33,24.33,15.0,1606302203.5760784
24.33,24.33,24.33,16.2,1606302206.5791569
24.33,24.33,24.33,15.8,1606302209.5822415
24.33,24.33,24.33,15.8,1606302212.5854564
24.33,24.33,24.33,15.5,1606302215.5884967
24.33,24.33,24.33,14.8,1606302218.5915568
24.33,24.33,24.33,15.6,1606302221.59457
24.33,24.33,24.33,15.2,1606302224.5974858
24.33,24.33,24.33,15.4,1606302227.6007628
24.33,24.33,24.33,16.2,1606302230.6038103
24.33,24.33,24.33,15.4,1606302233.6066961
24.35,24.33,24.33,15.8,1606302236.6099033
24.33,24.33,24.33,15.6,1606302239.6123793
24.35,24.34,24.33,16.0,1606302242.6157982
24.33,24.34,24.33,15.7,1606302245.618949
24.33,24.33,24.33,15.8,1606302248.6218858
24.33,24.33,24.33,15.3,1606302251.6248794
24.35,24.33,24.33,15.7,1606302254.6279867
24.33,24.33,24.33,16.3,1606302257.6310115
24.33,24.33,24.33,15.6,1606302260.634207
24.33,24.33,24.33,15.9,1606302263.6369846
24.33,24.33,24.33,15.7,1606302266.6402617
24.33,24.33,24.33,15.7,1606302269.6431758
24.33,24.33,24.33,16.2,1606302272.6463182
24.33,24.33,24.33,15.2,1606302275.6493275
24.33,24.33,24.33,15.4,1606302278.652599
24.33,24.33,24.33,15.8,1606302281.6550856
24.33,24.33,24.33,15.9,1606302284.6584759
24.33,24.33,24.33,15.5,1606302287.6615782
24.33,24.33,24.33,15.0,1606302290.6645477
24.33,24.33,24.33,15.8,1606302293.6676085
24.33,24.33,24.33,15.4,1606302296.6706948
24.33,24.33,24.33,15.6,1606302299.673978
24.33,24.33,24.33,15.4,1606302302.676527
24.33,24.33,24.33,15.7,1606302305.67969
24.33,24.33,24.33,15.1,1606302308.682859
24.33,24.33,24.33,15.9,1606302311.6855552
24.35,24.33,24.33,15.8,1606302314.6887972
24.33,24.33,24.33,15.3,1606302317.6918645
24.33,24.33,24.33,15.8,1606302320.6951644
24.33,24.33,24.33,15.5,1606302323.6981113
24.33,24.33,24.33,15.1,1606302326.7011695
24.33,24.33,24.33,15.7,1606302329.7041667
24.33,24.33,24.33,15.5,1606302332.7070878
24.33,24.33,24.33,15.6,1606302335.7101576
24.35,24.33,24.33,15.4,1606302338.7132435
24.33,24.33,24.33,15.8,1606302341.7163582
24.33,24.33,24.33,15.5,1606302344.7194066
24.33,24.33,24.33,15.3,1606302347.7224574
24.33,24.33,24.33,15.2,1606302350.7254062
24.33,24.33,24.33,15.8,1606302353.728337
24.33,24.33,24.33,15.9,1606302356.7314706
24.33,24.33,24.33,15.8,1606302359.7346752
24.33,24.33,24.33,15.6,1606302362.7379112
24.33,24.33,24.33,15.8,1606302365.7408566
24.33,24.33,24.33,16.2,1606302368.743644
24.33,24.33,24.33,15.8,1606302371.7467098
24.33,24.33,24.33,15.8,1606302374.7496343
24.33,24.33,24.33,15.5,1606302377.7527335
24.33,24.33,24.33,16.4,1606302380.7558966
24.33,24.33,24.33,15.5,1606302383.759008
24.33,24.33,24.33,15.4,1606302386.7622201
24.33,24.33,24.33,15.1,1606302389.7649786
24.33,24.33,24.33,15.9,1606302392.7681594
24.33,24.33,24.33,15.5,1606302395.7712991
24.33,24.33,24.33,15.4,1606302398.7741146
24.33,24.33,24.33,15.7,1606302401.7772117
24.33,24.33,24.33,15.8,1606302404.7804575
24.35,24.33,24.33,15.5,1606302407.7833366
24.33,24.33,24.33,15.3,1606302410.7863147
24.33,24.33,24.33,16.0,1606302413.7895122
24.33,24.33,24.33,15.4,1606302416.7924721
24.33,24.33,24.33,15.7,1606302419.7956417
24.33,24.33,24.33,15.8,1606302422.7984695
24.33,24.33,24.33,15.2,1606302425.8017147
24.33,24.33,24.33,15.3,1606302428.8046856
24.33,24.33,24.33,15.5,1606302431.8077917
24.33,24.33,24.33,16.1,1606302434.810804
24.33,24.33,24.33,15.6,1606302437.8138478
24.33,24.33,24.33,15.8,1606302440.8169878
24.33,24.33,24.33,15.2,1606302443.8197184
24.33,24.33,24.33,15.6,1606302446.8231223
24.33,24.33,24.33,15.6,1606302449.8259
24.33,24.33,24.33,15.8,1606302452.8290548
24.33,24.33,24.33,15.2,1606302455.8320515
24.35,24.33,24.33,15.4,1606302458.8350425
24.33,24.33,24.33,16.3,1606302461.838031
24.33,24.33,24.33,15.4,1606302464.8412871
24.33,24.33,24.33,15.4,1606302467.8444586
24.33,24.33,24.33,16.2,1606302470.847454
24.33,24.33,24.33,15.7,1606302473.8503792
24.33,24.33,24.33,15.5,1606302476.8535938
24.33,24.33,24.33,15.6,1606302479.856331
24.33,24.33,24.33,15.7,1606302482.8597836
24.33,24.33,24.33,14.9,1606302485.8625705
24.33,24.33,24.33,15.3,1606302488.8655903
24.35,24.33,24.33,16.0,1606302491.8686452
24.33,24.33,24.33,16.0,1606302494.8716342
24.33,24.33,24.33,15.5,1606302497.8746636
24.33,24.33,24.33,15.3,1606302500.8781242
24.33,24.33,24.33,15.9,1606302503.8812432
24.33,24.33,24.33,15.7,1606302506.884036
24.33,24.33,24.33,15.6,1606302509.8869417
24.33,24.33,24.33,15.5,1606302512.889907
24.33,24.33,24.33,16.1,1606302515.8929172
24.33,24.33,24.33,15.3,1606302518.8960376
24.33,24.33,24.33,15.7,1606302521.8990862
24.33,24.33,24.33,15.7,1606302524.9020402
24.33,24.33,24.33,15.5,1606302527.9050772
24.33,24.33,24.33,15.6,1606302530.908234
24.33,24.33,24.33,15.8,1606302533.9111555
24.35,24.33,24.33,15.3,1606302536.9142828
24.33,24.33,24.33,15.9,1606302539.917598
24.33,24.33,24.33,16.2,1606302542.9205782
24.33,24.33,24.33,15.8,1606302545.9236214
24.33,24.33,24.33,15.8,1606302548.9264016
24.33,24.33,24.33,15.2,1606302551.9296665
24.33,24.33,24.33,15.2,1606302554.9325137
24.33,24.33,24.33,15.8,1606302557.9357328
24.33,24.33,24.33,15.3,1606302560.9387558
24.33,24.33,24.33,15.3,1606302563.9419038
24.33,24.33,24.33,15.3,1606302566.9448843
24.35,24.33,24.33,15.9,1606302569.9479244
24.33,24.33,24.33,15.7,1606302572.9509351
24.33,24.33,24.33,15.7,1606302575.9540849
24.33,24.33,24.33,15.9,1606302578.9568572
24.33,24.33,24.33,16.1,1606302581.9601622
24.33,24.33,24.33,16.1,1606302584.9626591
24.33,24.33,24.33,15.9,1606302587.9662583
24.33,24.33,24.33,15.9,1606302590.9694521
24.33,24.33,24.33,15.4,1606302593.9718244
24.33,24.33,24.33,15.8,1606302596.9748158
24.33,24.33,24.33,15.1,1606302599.9781632
24.35,24.33,24.33,15.4,1606302602.9808886
24.33,24.33,24.33,16.2,1606302605.983941
24.33,24.33,24.33,15.9,1606302608.9869502
24.33,24.33,24.33,15.9,1606302611.9900925
24.33,24.33,24.33,15.4,1606302614.9930542
24.33,24.33,24.33,15.3,1606302617.996167
24.33,24.33,24.33,15.5,1606302620.9993458
24.33,24.33,24.33,15.6,1606302624.002409
24.33,24.33,24.33,15.5,1606302627.0055451
24.33,24.33,24.33,15.7,1606302630.0085235
24.33,24.33,24.33,15.4,1606302633.0113995
24.33,24.33,24.33,16.0,1606302636.0147762
24.33,24.33,24.33,15.4,1606302639.0175548
24.33,24.33,24.33,15.7,1606302642.020815
24.33,24.33,24.33,15.2,1606302645.0236626
24.33,24.33,24.33,15.7,1606302648.0267518
24.33,24.33,24.33,15.5,1606302651.0297394
24.33,24.33,24.33,15.3,1606302654.0327063
24.33,24.33,24.33,15.6,1606302657.0357616
24.33,24.33,24.33,16.2,1606302660.0382755
24.33,24.33,24.33,15.7,1606302663.0422478
24.33,24.33,24.33,15.5,1606302666.0452352
24.35,24.33,24.33,15.5,1606302669.0482466
24.33,24.33,24.33,15.1,1606302672.0509932
24.33,24.33,24.33,15.8,1606302675.0540557
24.33,24.33,24.33,15.6,1606302678.0572603
24.33,24.33,24.33,15.8,1606302681.0601459
24.33,24.33,24.33,15.8,1606302684.063324
24.33,24.33,24.33,16.0,1606302687.0664525
24.33,24.33,24.33,15.7,1606302690.069436
24.33,24.33,24.33,15.3,1606302693.0723476
24.33,24.33,24.33,15.6,1606302696.0754967
24.33,24.33,24.33,15.7,1606302699.078416
24.33,24.33,24.33,15.0,1606302702.081662
24.33,24.33,24.33,15.2,1606302705.0848856
24.33,24.33,24.33,15.3,1606302708.0875702
24.33,24.33,24.33,15.8,1606302711.0908248
24.33,24.33,24.33,15.5,1606302714.0937426
24.33,24.33,24.33,15.9,1606302717.0967345
24.33,24.33,24.33,15.2,1606302720.099986
24.33,24.33,24.33,15.1,1606302723.1029058
24.35,24.33,24.33,15.5,1606302726.1061358
24.35,24.33,24.33,15.3,1606302729.1090176
24.33,24.33,24.33,16.3,1606302732.1121283
24.33,24.33,24.33,15.9,1606302735.1151083
24.33,24.33,24.33,15.5,1606302738.11828
24.33,24.33,24.33,15.6,1606302741.1211286
24.33,24.33,24.33,15.7,1606302744.1242058
24.33,24.33,24.33,15.8,1606302747.1272614
24.33,24.33,24.33,15.7,1606302750.130388
24.33,24.33,24.33,16.4,1606302753.1334503
24.33,24.33,24.33,15.7,1606302756.1364403
24.33,24.33,24.33,15.4,1606302759.139658
24.33,24.33,24.33,15.4,1606302762.1426344
24.33,24.33,24.33,15.9,1606302765.1457732
24.33,24.33,24.33,15.9,1606302768.1486456
24.33,24.33,24.33,15.5,1606302771.151742
24.33,24.33,24.33,16.5,1606302774.1546805
24.33,24.33,24.33,15.2,1606302777.1579113
24.33,24.33,24.33,15.5,1606302780.160685
24.35,24.33,24.33,15.9,1606302783.1640565
24.33,24.33,24.33,15.4,1606302786.1668403
24.33,24.33,24.33,15.7,1606302789.169954
24.33,24.33,24.33,16.1,1606302792.1730673
24.33,24.33,24.33,15.8,1606302795.1760213
24.33,24.33,24.33,16.1,1606302798.179181
24.33,24.33,24.33,15.6,1606302801.1821156
24.33,24.33,24.33,16.2,1606302804.185227
24.33,24.33,24.33,15.6,1606302807.1883807
24.33,24.33,24.33,15.6,1606302810.191266
24.33,24.33,24.33,15.2,1606302813.1945498
24.33,24.33,24.33,16.3,1606302816.1972
24.33,24.33,24.33,15.4,1606302819.2005103
24.33,24.33,24.33,15.9,1606302822.2033846
24.33,24.33,24.33,15.1,1606302825.2065375
24.33,24.33,24.33,15.6,1606302828.2095525
24.33,24.33,24.33,15.3,1606302831.2125618
24.33,24.33,24.33,16.0,1606302834.2155917
24.33,24.33,24.33,15.7,1606302837.2188056
24.33,24.33,24.33,15.5,1606302840.2217515
24.33,24.33,24.33,16.0,1606302843.2249022
24.33,24.33,24.33,15.7,1606302846.2279613
24.33,24.33,24.33,15.5,1606302849.2309752
24.33,24.33,24.33,15.7,1606302852.2340164
24.33,24.33,24.33,15.4,1606302855.2372205
24.33,24.33,24.33,15.5,1606302858.2402055
24.33,24.33,24.33,15.1,1606302861.2431777
24.33,24.33,24.33,15.2,1606302864.2461355
24.33,24.33,24.33,15.8,1606302867.2491803
24.33,24.33,24.33,15.7,1606302870.252374
24.33,24.33,24.33,15.9,1606302873.2552357
24.33,24.33,24.33,16.2,1606302876.2584112
24.33,24.33,24.33,15.7,1606302879.261707
24.33,24.33,24.33,15.6,1606302882.2644515
24.33,24.33,24.33,15.7,1606302885.2676377
24.33,24.33,24.33,15.3,1606302888.2709863
24.33,24.33,24.33,16.1,1606302891.2736135
24.33,24.33,24.33,15.6,1606302894.2767498
24.33,24.33,24.33,16.1,1606302897.2796848
24.33,24.33,24.33,15.5,1606302900.2829542
24.33,24.33,24.33,15.8,1606302903.2871575
24.33,24.33,24.33,16.1,1606302906.2885
24.33,24.33,24.33,15.4,1606302909.2916646
24.33,24.33,24.33,15.6,1606302912.2947102
24.33,24.33,24.33,15.6,1606302915.297618
24.33,24.33,24.33,15.7,1606302918.3007596
24.33,24.33,24.33,15.9,1606302921.3037949
24.33,24.33,24.33,15.7,1606302924.3068697
24.33,24.33,24.33,15.9,1606302927.309924
24.33,24.33,24.33,15.6,1606302930.313347
24.33,24.33,24.33,15.7,1606302933.3163161
24.33,24.33,24.33,15.9,1606302936.319517
24.33,24.33,24.33,16.1,1606302939.3223486
24.33,24.33,24.33,15.4,1606302942.3256855
24.33,24.33,24.33,16.0,1606302945.3286028
24.33,24.33,24.33,15.7,1606302948.3318322
24.33,24.33,24.33,15.7,1606302951.334672
24.33,24.33,24.33,15.1,1606302954.3377538
24.33,24.33,24.33,15.7,1606302957.3407633
24.33,24.33,24.33,15.7,1606302960.3439739
24.33,24.33,24.33,15.1,1606302963.3470137
24.33,24.33,24.33,15.3,1606302966.3499703
24.33,24.33,24.33,16.4,1606302969.3527727
24.33,24.33,24.33,15.4,1606302972.3559864
24.33,24.33,24.33,16.1,1606302975.3590364
24.33,24.33,24.33,15.8,1606302978.3621037
24.33,24.33,24.33,15.6,1606302981.3652112
24.33,24.33,24.33,15.5,1606302984.368193
24.33,24.33,24.33,15.7,1606302987.3712888
24.33,24.33,24.33,15.4,1606302990.3744287
24.33,24.33,24.33,15.5,1606302993.3775105
24.33,24.33,24.33,15.8,1606302996.3805816
24.33,24.33,24.33,15.8,1606302999.3829377
24.33,24.33,24.33,15.9,1606303002.3860393
24.33,24.33,24.33,15.1,1606303005.389157
24.33,24.33,24.33,15.7,1606303008.3917878
24.33,24.33,24.33,15.5,1606303011.3954504
24.33,24.33,24.33,15.8,1606303014.398255
24.33,24.33,24.33,15.4,1606303017.4015565
24.33,24.33,24.33,16.0,1606303020.403947
24.33,24.33,24.33,16.2,1606303023.4076283
24.33,24.33,24.33,16.0,1606303026.4103818
24.33,24.33,24.33,15.7,1606303029.413605
24.33,24.33,24.33,15.8,1606303032.4166281
24.33,24.33,24.33,15.6,1606303035.4194748
24.33,24.33,24.33,15.5,1606303038.4228866
24.33,24.33,24.33,15.5,1606303041.4257884
24.33,24.33,24.33,15.6,1606303044.4289303
24.33,24.33,24.33,15.7,1606303047.431639
24.33,24.33,24.33,15.2,1606303050.4349742
24.33,24.33,24.33,15.9,1606303053.4379523
24.33,24.33,24.33,15.6,1606303056.440634
24.33,24.33,24.33,15.6,1606303059.443942
24.33,24.33,24.33,15.5,1606303062.4467452
24.33,24.33,24.33,15.4,1606303065.450185
24.33,24.33,24.33,15.7,1606303068.4531538
24.33,24.33,24.33,15.4,1606303071.4561
24.33,24.33,24.33,15.2,1606303074.4591486
24.33,24.33,24.33,15.3,1606303077.4623814
24.33,24.33,24.33,15.7,1606303080.4652708
24.33,24.33,24.33,15.7,1606303083.468278
24.33,24.33,24.33,15.9,1606303086.471511
24.33,24.33,24.33,16.0,1606303089.4743948
24.33,24.33,24.33,15.5,1606303092.477206
24.33,24.33,24.33,16.6,1606303095.4804916
24.33,24.33,24.33,15.8,1606303098.4838772
24.33,24.33,24.33,15.6,1606303101.486759
24.33,24.33,24.33,15.7,1606303104.4896524
24.33,24.33,24.33,15.9,1606303107.492997
24.33,24.33,24.33,15.5,1606303110.4957356
24.33,24.33,24.33,15.8,1606303113.4990315
24.33,24.33,24.33,15.4,1606303116.5018709
24.33,24.33,24.33,15.2,1606303119.5048637
24.33,24.33,24.33,15.9,1606303122.508106
24.33,24.33,24.33,15.8,1606303125.5111542
24.33,24.33,24.33,15.4,1606303128.5140827
24.33,24.33,24.33,16.2,1606303131.517309
24.33,24.33,24.33,15.8,1606303134.5203774
24.33,24.33,24.33,16.2,1606303137.523181
24.33,24.33,24.33,15.7,1606303140.5262809
24.33,24.33,24.33,15.8,1606303143.529489
24.33,24.33,24.33,15.7,1606303146.5324354
24.33,24.33,24.33,15.5,1606303149.5356164
24.33,24.33,24.33,15.6,1606303152.5384743
24.33,24.33,24.33,15.7,1606303155.541607
24.33,24.33,24.33,15.9,1606303158.5446393
24.33,24.33,24.33,15.7,1606303161.5474954
24.33,24.33,24.33,15.8,1606303164.5508497
24.33,24.33,24.33,16.0,1606303167.5537734
24.33,24.33,24.33,15.8,1606303170.5564833
24.33,24.33,24.33,16.4,1606303173.5597634
24.33,24.33,24.33,15.5,1606303176.5629575
24.33,24.33,24.33,15.6,1606303179.5659719
24.33,24.33,24.33,15.7,1606303182.569019
24.33,24.33,24.33,16.0,1606303185.5719185
24.33,24.33,24.33,15.3,1606303188.5749886
24.33,24.33,24.33,15.3,1606303191.5782409
24.33,24.33,24.33,15.2,1606303194.581221
24.33,24.33,24.33,15.5,1606303197.5842564
24.33,24.33,24.33,15.9,1606303200.587188
24.33,24.33,24.33,15.8,1606303203.5902596
24.35,24.33,24.33,15.7,1606303206.5932195
24.33,24.33,24.33,15.2,1606303209.5964258
24.35,24.33,24.33,15.7,1606303212.5995398
24.33,24.33,24.33,15.8,1606303215.6024628
24.33,24.33,24.33,15.7,1606303218.6057615
24.33,24.33,24.33,15.7,1606303221.608535
24.33,24.33,24.33,15.5,1606303224.6118548
24.33,24.33,24.33,15.9,1606303227.614779
24.33,24.33,24.33,15.3,1606303230.6179612
24.33,24.33,24.33,16.0,1606303233.6209664
24.33,24.33,24.33,14.7,1606303236.6238072
24.33,24.33,24.33,15.4,1606303239.6270804
24.35,24.33,24.33,15.3,1606303242.6301804
24.33,24.33,24.33,15.7,1606303245.6332374
24.33,24.33,24.33,15.8,1606303248.6359563
24.33,24.33,24.33,15.7,1606303251.6391716
24.33,24.33,24.33,15.1,1606303254.64225
24.33,24.33,24.33,15.6,1606303257.6453922
24.33,24.33,24.33,15.9,1606303260.648145
24.33,24.33,24.33,15.4,1606303263.6513329
24.33,24.33,24.33,15.7,1606303266.6545186
24.35,24.33,24.33,15.4,1606303269.6574395
24.33,24.33,24.33,15.6,1606303272.660511
24.33,24.33,24.33,15.9,1606303275.6634376
24.35,24.33,24.33,15.8,1606303278.6662798
24.33,24.33,24.33,15.1,1606303281.669842
24.33,24.33,24.33,15.8,1606303284.6728723
24.33,24.33,24.33,15.4,1606303287.6759057
24.33,24.33,24.33,15.7,1606303290.678878
24.33,24.33,24.33,15.6,1606303293.6819098
24.33,24.33,24.33,15.8,1606303296.6851583
24.33,24.33,24.33,15.3,1606303299.6879668
24.33,24.33,24.33,15.3,1606303302.6908555
24.33,24.33,24.33,15.8,1606303305.6941345
24.33,24.33,24.33,16.0,1606303308.696959
24.33,24.33,24.33,14.8,1606303311.7001305
24.33,24.33,24.33,15.8,1606303314.7031884
24.33,24.33,24.33,15.3,1606303317.7062147
24.33,24.33,24.33,15.8,1606303320.7092776
24.33,24.33,24.33,15.5,1606303323.7124002
24.33,24.33,24.33,16.1,1606303326.7153516
24.33,24.33,24.33,16.1,1606303329.718267
24.33,24.33,24.33,14.9,1606303332.7214456
24.33,24.33,24.33,15.6,1606303335.7244911
24.33,24.33,24.33,15.4,1606303338.7274318
24.33,24.33,24.33,16.2,1606303341.73036
24.33,24.33,24.33,15.6,1606303344.733914
24.33,24.33,24.33,16.2,1606303347.7365265
24.33,24.33,24.33,15.4,1606303350.739757
24.33,24.33,24.33,15.8,1606303353.7425148
24.33,24.33,24.33,16.1,1606303356.7453969
24.33,24.33,24.33,16.2,1606303359.7483618
24.35,24.33,24.33,15.7,1606303362.7511568
24.33,24.33,24.33,15.6,1606303365.7546005
24.33,24.33,24.33,15.7,1606303368.75734
24.33,24.33,24.33,15.6,1606303371.7604253
24.33,24.33,24.33,15.0,1606303374.7634895
24.33,24.33,24.33,15.3,1606303377.7662978
24.33,24.33,24.33,15.9,1606303380.769042
24.33,24.33,24.33,15.2,1606303383.7729564
24.33,24.33,24.33,15.6,1606303386.774917
24.33,24.33,24.33,15.3,1606303389.7781725
24.35,24.33,24.33,15.7,1606303392.781058
24.33,24.33,24.33,15.6,1606303395.7840629
24.33,24.33,24.33,15.9,1606303398.7870557
24.33,24.33,24.33,15.2,1606303401.7900536
24.33,24.33,24.33,16.3,1606303404.7924218
24.33,24.33,24.33,15.7,1606303407.7952685
24.33,24.33,24.33,16.3,1606303410.7983794
24.33,24.33,24.33,15.8,1606303413.801343
24.35,24.33,24.33,16.1,1606303416.8042119
24.33,24.33,24.33,15.7,1606303419.8072526
24.33,24.35,24.33,16.0,1606303422.8101964
24.33,24.33,24.33,15.6,1606303425.8135562
24.33,24.33,24.33,15.7,1606303428.8161237
24.33,24.33,24.33,15.8,1606303431.819089
24.33,24.33,24.33,15.3,1606303434.8220701
24.33,24.33,24.33,15.5,1606303437.8251598
24.33,24.33,24.33,16.0,1606303440.828119
24.33,24.33,24.33,15.7,1606303443.8310387
24.33,24.33,24.33,15.6,1606303446.8339646
24.33,24.33,24.33,15.8,1606303449.837038
24.33,24.33,24.33,15.4,1606303452.8400812
24.33,24.33,24.33,15.4,1606303455.842788
24.33,24.33,24.33,15.8,1606303458.8457272
24.35,24.33,24.33,15.4,1606303461.8486679
24.33,24.33,24.33,15.9,1606303464.8516648
24.33,24.33,24.33,15.8,1606303467.855089
24.33,24.33,24.33,15.3,1606303470.8576157
24.33,24.33,24.33,15.7,1606303473.8606067
24.33,24.33,24.33,16.0,1606303476.8635306
24.33,24.33,24.33,15.5,1606303479.8666995
24.33,24.33,24.33,15.5,1606303482.8695984
24.35,24.33,24.33,15.3,1606303485.8725715
24.33,24.33,24.33,16.0,1606303488.8755767
24.33,24.33,24.33,15.4,1606303491.8784182
24.33,24.33,24.33,15.9,1606303494.881586
24.33,24.33,24.33,15.9,1606303497.884734
24.33,24.33,24.33,15.5,1606303500.8876002
24.33,24.33,24.33,15.4,1606303503.8904624
24.33,24.33,24.33,15.2,1606303506.8935246
