raw,mov_average,mean,median,time
36.11,36.0,36.11,36.11,1600030433.1898358
36.11,36.0,36.11,36.11,1600030435.2497458
36.11,36.0,36.11,36.11,1600030438.6191971
36.11,36.0,36.11,36.11,1600030441.9887016
36.11,36.0,36.11,36.11,1600030445.358288
36.11,36.0,36.12,36.11,1600030448.72749
36.11,36.0,36.11,36.11,1600030452.097763
36.11,36.0,36.11,36.11,1600030455.4658713
36.11,35.99,36.11,36.11,1600030458.8351262
36.11,35.99,36.11,36.11,1600030462.2037354
